OXYGEN,SILCAT,NO2+NO3,PHSPHT,Label
195.0585,5.5618,5.50205,0.45465,predicted
195.381,1.1775,0.03755,0.13415,predicted
28.11,102.96925,41.9467,3.0077,predicted
70.2475,137.8961,40.63635,2.90445,predicted
141.9835,1.2496,0.00095,0.07545,predicted
140.6415,154.03105,36.28165,2.5424,predicted
80.0355,41.56375,27.5733,1.977,predicted
134.589,156.51685,36.70973,2.5536,predicted
139.7845,13.4939,13.48635,1.0114,predicted
30.3605,86.35255,40.0198,2.95495,predicted
41.086,13.8206,41.29085,2.99245,predicted
149.847,150.5357,35.63925,2.48645,predicted
140.8095,33.02975,24.0316,1.72095,predicted
182.129,6.81115,5.77355,0.58045,predicted
113.478,43.75045,28.4559,2.0596,predicted
40.408,72.70655,38.1313,2.81975,predicted
136.2445,153.7427,36.1493,2.5332,predicted
182.8585,7.027,7.54515,0.5688,predicted
176.831,2.41935,1.8988,0.2228,predicted
149.85975,149.24395,35.7355,2.48815,predicted
50.541,118.1606,41.2034,2.95635,predicted
-591.095,6.8168,7.552,0.666116666667,predicted
87.169,151.62905,39.66685,2.7646,predicted
-557.0145,68.02135,34.70565,2.5552,predicted
192.6395,1.22355,0.0536,0.04375,predicted
-495.6175,59.563,34.8966,2.6019,predicted
42.313,110.4335,40.69305,2.9417,predicted
190.7265,2.2403,1.2903,0.226,predicted
119.606,17.9695,28.56135,2.0672,predicted
136.1155,156.05835,36.5898,2.55155,predicted
31.4635,100.9452,41.7602,3.02275,predicted
84.366,54.55945,31.5792,2.2426,predicted
149.9495,150.15405,35.84525,2.46885,predicted
54.6005,120.87215,41.2138,2.9694,predicted
197.031,1.07565,0.0062,0.04845,predicted
135.487,156.3312,36.502,2.5541,predicted
38.2045,100.60935,41.30875,2.99125,predicted
193.0175,6.45855,6.62315,0.528,predicted
147.0585,150.9109,36.0803,2.48755,predicted
58.411,65.8336,35.1993,2.51485,predicted
40.2255,72.71685,38.0518,2.80715,predicted
135.778,156.596896667,36.7232,2.55178333333,predicted
193.722,5.63775,6.48115,0.49525,predicted
138.3985,155.0662,36.6941,2.55075,predicted
150.203,149.42385,36.0487,2.5089,predicted
198.2945,5.97925,5.76205,0.4333,predicted
207.7415,1.04025,0.33905,0.11395,predicted
201.964,1.3443,0.0101,0.0705,predicted
100.7545,48.74505,30.09335,2.1849,predicted
39.224,106.35935,41.53475,3.0185,predicted
156.146,12.7671,12.92045,0.976,predicted
203.334,13.08395,12.6403,0.9153,predicted
203.142,2.43965,0.06325,0.09775,predicted
177.025,3.4767,2.67465,0.2651,predicted
36.1715,107.76315,41.9165,3.05135,predicted
198.01,1.489,0.00595,0.1044,predicted
-25.0464166667,110.8289,41.6129,3.0096,predicted
190.153,4.58945,4.9192,0.3927,predicted
136.536,155.9672,36.66695,2.55195,predicted
51.41,119.3981,41.17425,2.94925,predicted
140.8545,152.5466,36.199,2.5124,predicted
4.6275,87.56225,41.2064,3.0259,predicted
202.1305,1.84075,0.00595,0.0551,predicted
81.699,147.91455,39.9901,2.8387,predicted
20.4535,102.50915,42.06115,3.03322,predicted
130.9,26.4737,20.40875,1.43925,predicted
35.7055,83.83595,39.33615,2.8771,predicted
170.383,1.1335,0.02555,0.071,predicted
147.7745,151.46405,35.97715,2.4998,predicted
38.244,83.2495,42.10055,3.0347,predicted
50.9985,36.89805,25.3626,1.8424,predicted
103.25,157.09365,38.85535,2.7176,predicted
207.425,1.13325,0.00525,0.0698,predicted
130.629,156.952416667,37.04975,2.58805,predicted
75.041,0.89025,0.00485,0.0424,predicted
149.7355,149.49175,35.78685,2.3986,predicted
195.527,9.20615,9.311225,0.70925,predicted
41.0425,112.0743,41.65315,3.0485,predicted
188.567,18.21565,16.5339,1.21715,predicted
140.4895,148.74045,35.77135,2.47725,predicted
39.46025,38.16475,28.77725,2.10355,predicted
42.5115,108.71525,41.5357,3.02215,predicted
199.4505,3.63575,2.92655,0.27815,predicted
-183.723,1.6786,0.3587,0.12035,predicted
32.743,94.4333,41.51105,2.98775,predicted
199.3455,3.19695,2.57635,0.2305,predicted
31.129,93.3056,41.02445,3.0099,predicted
141.43,154.0612,36.4015,2.5446,predicted
137.075,152.7792,36.34935,2.5253,predicted
38.304,98.52385,41.61795,2.9971,predicted
200.526,10.248,10.8916,0.8035,predicted
210.544,1.4679,0.00485,0.0807,predicted
33.478,96.77665,41.39635,3.0029,predicted
106.4505,158.53075,38.3422,2.71895,predicted
72.3615,139.6606,40.2942,2.8975,predicted
155.665964286,147.7446,35.36445,2.45905,predicted
-12.036,91.63425,40.78225,2.99405,predicted
27.4625,96.9703,41.56155,3.01855,predicted
107.155,41.85875,27.2246,1.95975,predicted
186.602166667,16.39565,15.1403,1.08925,predicted
98.951,55.00205,31.7585,2.2379,predicted
75.927,137.6667,40.87335,2.9143,predicted
147.886,16.9758,15.4718,1.15725,predicted
-66.603,49.54985,30.28675,2.19155,predicted
86.261,156.79485,38.9345,2.7619,predicted
214.78825,1.47555,0.0078,0.1047,predicted
27.9,92.54945,41.0521,2.98645,predicted
213.159,1.7072,0.00645,0.07325,predicted
176.6635,3.2442,2.51135,0.23705,predicted
151.6985,149.1841,35.6698,2.46255,predicted
201.476,1.1849,0.00785,0.03795,predicted
196.9205,2.6356,1.968,0.12795,predicted
126.95,158.02815,37.42055,2.6211,predicted
22.1045,96.40245,41.1139,2.9745,predicted
117.5425,1.0938,0.09995,0.05195,predicted
158.7325,26.64645,20.7112,1.48355,predicted
149.463,150.14725,35.70695,2.4867,predicted
220.3685,1.33605,0.01265,0.05635,predicted
31.4735,103.66725,41.97395,3.05475,predicted
177.205,1.29215,0.0036,0.05545,predicted
195.9085,4.7837,5.19305,0.4271,predicted
34.0445,157.17745,36.7297,2.5529,predicted
34.494,105.417,41.76305,3.05725,predicted
93.383,152.2185,39.43245,2.78445,predicted
127.6825,152.60155,36.0296,2.5145,predicted
18.413,92.5588,41.06825,3.0379,predicted
138.124,155.9585,36.5873,2.5617,predicted
185.352,17.028,15.75215,1.133,predicted
200.061,6.7606,7.08995,0.54785,predicted
28.5085,82.39025,39.36235,2.89415,predicted
178.729,13.3517,13.8136,1.0524,predicted
136.8045,150.39875,35.8025,2.4913,predicted
172.759,25.3258,19.9039,1.3898,predicted
143.4565,150.7209,35.4665,2.46735,predicted
206.4535,1.89825,0.34835,0.11465,predicted
201.119,0.9449,0.0311,0.02535,predicted
27.249,96.37105,41.12235,2.9986,predicted
69.884,148.15415,40.09305,2.84545,predicted
150.12075,150.161333333,35.858725,2.50805,predicted
55.152,78.7128,38.0014,2.73675,predicted
24.432,87.57595,40.2616,2.94585,predicted
202.923,2.1429,1.20855,0.14945,predicted
61.7295,131.67635,41.11375,2.93045,predicted
198.953,2.40555,2.19915,0.26235,predicted
208.601,1.702,0.2674,0.08305,predicted
72.372,66.4644,35.69325,2.5678,predicted
-65.9565,65.112,35.1353,2.5367,predicted
46.41,51.8412,31.50855,2.31795,predicted
68.6425,136.971,40.73615,2.8997,predicted
201.101,11.074,11.4127,0.8591,predicted
200.633,2.79845,1.9613,0.1925,predicted
205.7975,1.56295,0.0223,0.0535,predicted
217.553833333,1.60375,0.0321,0.0775,predicted
154.373433333,1.62955,0.0127916666667,0.06585,predicted
182.245,2.7372,1.9079,0.2344,predicted
202.613,8.71881309524,9.238175,0.694425,predicted
157.8255,1.7369,0.1443,0.0637,predicted
-655.807,113.75765,41.50415,3.0452,predicted
198.059,2.2374,1.29235,0.1743,predicted
-58.5585,10.87705,11.39205,0.848733333333,predicted
148.8445,0.8827,0.0073,0.097,predicted
160.4865,27.97985,21.0617,1.51665,predicted
167.987,29.013425,21.80715,1.54735,predicted
190.8165,0.92205,0.0347,0.0359,predicted
35.4385,85.1388,41.9656,3.03435,predicted
177.7515,1.7529,0.01005,0.09985,predicted
105.0615,158.38305,38.21735,2.67515,predicted
22.0205,78.3924,39.55485,2.90175,predicted
124.284,157.3796,37.07705,2.59165,predicted
172.7725,3.452,3.62725,0.3508,predicted
39.3145,100.8342,41.6421,2.9921,predicted
203.057,1.35125,0.00185,0.10375,predicted
211.383,1.82415,0.03785,0.0727,predicted
90.807,151.12395,39.7446,2.80765,predicted
193.081,3.0319,1.84385,0.18925,predicted
166.2625,26.47635,20.375,1.45495,predicted
58.556,74.0531,37.151,2.6709,predicted
25.542,87.09385,41.89975,2.83525,predicted
72.417,65.6105,35.26515,2.56125,predicted
77.9745,143.31975,40.36245,2.8589,predicted
-198.560625,1.58015,0.0013,0.0709,predicted
191.438,1.3138,0.0059,0.10005,predicted
202.7925,7.8961,8.3282,0.61805,predicted
199.361666667,12.38695,12.4134,0.87225,predicted
35.8165,72.30165,38.1285,2.83305,predicted
51.075,78.6259,38.4878,2.7911,predicted
196.1375,4.9757,4.9975,0.38985,predicted
200.8805,1.27335,0.00945,0.08965,predicted
184.336,1.95745,0.3318,0.07705,predicted
27.0115,101.453,41.2717,2.9886,predicted
71.279,137.4095,40.6279,2.92555,predicted
56.255,122.89885,40.86875,2.94155,predicted
195.236,3.62845,3.1937,0.3082,predicted
-49.1205,1.1519,0.00415,0.0981,predicted
-266.7785,103.42245,41.39845,3.02405,predicted
208.1575,1.7635,0.19495,0.12795,predicted
155.269363095,147.688316667,35.62505,2.4767,predicted
33.7145,88.56845,40.19765,2.92055,predicted
19.1805,109.7869,42.1675,3.02265,predicted
30.807,91.9693,40.7207,2.99195,predicted
203.2445,2.46185,1.49075,0.1884,predicted
30.005,93.7781,41.2541,3.01955,predicted
151.052,150.24185,35.645,2.49125,predicted
69.3955,62.7913,34.67655,2.5385,predicted
8.7545,114.827511667,41.5582,3.01285,predicted
76.2005,150.5373,39.6001,2.8395,predicted
99.60775,159.1358,37.8831,2.6487,predicted
109.6845,159.12165,38.25125,2.685,predicted
19.192,109.9752,41.3522,3.01155,predicted
63.3995,63.3799,35.0766,2.58345,predicted
91.737,1.6448,0.0404,0.0405,predicted
51.2095,118.71235,41.46215,2.99575,predicted
182.5895,22.69555,18.4471,1.3237,predicted
60.534,2.0785,0.00895,0.0517,predicted
151.216,149.44665,35.61485,2.4945,predicted
-107.349533333,1.42275,0.00595,0.0629,predicted
35.492,105.75715,41.51995,3.0306,predicted
194.3645,8.86555,9.59125,0.72295,predicted
188.085,1.339,0.04575,0.05905,predicted
190.9505,4.8964,5.01195,0.4241,predicted
86.2665,53.03975,32.10905,2.3547,predicted
-139.3285,125.6728,41.1999,2.94405,predicted
194.283,1.0787,0.03555,0.02655,predicted
201.2805,1.3819,0.00605,0.0424,predicted
110.989,50.65925,30.93085,2.225,predicted
151.3815,149.06985,35.8936,2.4802,predicted
61.292,129.06075,41.05135,2.95975,predicted
95.2725,44.2617,28.0768,2.00585,predicted
148.309,151.19455,35.5652,2.50369166667,predicted
80.0825,145.0244,40.22185,2.8657,predicted
199.1575,6.2948,6.2248,0.63665,predicted
205.732,1.75375,0.3961,0.11865,predicted
193.38,8.1268,8.6376,0.67725,predicted
196.6385,14.5718,13.4301,0.98055,predicted
197.174,2.66545,2.1943,0.2128,predicted
-993.198,7.54425,7.8428,0.6531,predicted
196.925,11.12055,10.7056,0.7852,predicted
132.9575,40.0245,26.48398,1.8619,predicted
217.5965,1.32875,0.02845,0.0234,predicted
73.2495,139.94305,40.505,2.87215,predicted
37.16925,111.55155,41.6970666667,3.0121,predicted
206.5365,1.4171,0.36905,0.09535,predicted
208.638,1.04615,0.3599,0.09145,predicted
35.4,88.32,40.13,2.98,real
202.2,4.38,3.88,0.36,real
-999.0,1.23,0.2,0.12,real
100.0,156.99,38.67,2.75,real
100.7,155.56,38.72,2.72,real
143.4,43.37,26.34,1.88,real
215.4,0.56,0.05,0.08,real
187.6,5.25,6.94,0.59,real
123.5,161.34,37.59,2.62,real
31.2,98.73,41.1,3.03,real
71.6,140.05,40.63,2.84,real
203.2,11.08,11.28,0.79,real
194.3,4.3,4.01,0.35,real
-999.0,1.04,0.01,0.07,real
216.5,1.29,0.0,0.13,real
207.4,1.4,0.01,0.03,real
118.0,155.53,38.22,2.63,real
28.1,91.95,41.25,3.0,real
215.0,1.55,0.0,0.08,real
144.6,150.69,35.96,2.48,real
34.9,97.8,40.16,2.96,real
36.0,82.01,39.52,2.87,real
34.7,91.05,40.72,2.98,real
197.6,11.23,11.65,0.91,real
22.4,93.02,42.5,2.95,real
211.0,1.74,0.4,0.06,real
27.9,99.26,41.61,3.02,real
215.3,1.84,0.04,0.12,real
148.4,150.04,35.74,2.49,real
189.3,12.56,12.66,0.91,real
229.3,0.87,0.01,0.03,real
150.4,150.83,35.67,2.47,real
58.4,71.62,36.21,2.71,real
41.3,109.57,41.16,3.0,real
97.2,157.54,39.13,2.78,real
31.7,89.67,40.63,2.96,real
151.7,148.49,35.25,2.47,real
212.1,1.47,0.04,0.07,real
204.9,1.93,1.25,0.15,real
150.8,151.24,35.66,2.5,real
116.4,159.11,37.82,2.72,real
226.6,1.28,0.02,0.09,real
104.2,157.86,38.73,2.72,real
113.2,45.28,28.67,2.1,real
152.4,150.64,35.94,2.46,real
212.0,2.22,0.04,0.1,real
69.0,141.26,40.38,2.92,real
219.3,2.02,0.0,0.05,real
102.2,158.2,38.64,2.74,real
123.4,158.98,37.77,2.62,real
190.7,7.01,7.39,0.61,real
47.1,110.92,41.33,2.98,real
140.5,151.79,36.59,2.52,real
171.1,28.22,21.32,1.51,real
154.3,148.3,35.63,2.52,real
-999.0,1.2,0.0,0.1,real
33.7,97.17,41.69,3.04,real
194.4,3.08,3.13,0.29,real
120.0,157.8,37.66,2.62,real
84.9,145.73,40.23,2.85,real
201.5,1.45,0.68,0.12,real
152.9,147.54,35.88,2.46,real
-999.0,25.95,19.81,1.5,real
211.5,8.55,8.74,0.69,real
88.5,152.67,39.21,2.78,real
132.3,156.3,37.03,2.59,real
198.6,15.66,13.78,1.0,real
213.2,2.4,0.09,0.09,real
201.1,6.89,7.23,0.55,real
41.1,110.96,41.76,3.05,real
123.7,45.69,28.71,2.05,real
137.8,152.93,35.93,2.53,real
80.7,145.6,39.9,2.85,real
196.7,2.13,1.88,0.19,real
202.1,6.07,6.1,0.49,real
218.2,2.14,0.0,0.06,real
24.7,92.71,41.3,3.03,real
212.6,1.6,0.02,0.11,real
177.3,29.26,20.8,1.5,real
177.4,21.17,18.02,1.29,real
197.8,6.95,8.18,0.61,real
153.9,149.31,35.75,2.49,real
91.7,155.1,39.09,2.77,real
30.6,95.54,40.52,3.05,real
43.9,104.62,41.61,2.98,real
39.9,81.61,39.34,2.87,real
35.1,113.07,42.09,3.06,real
208.1,3.18,2.51,0.21,real
90.7,54.13,32.63,2.35,real
207.1,1.11,0.04,0.1,real
204.1,1.57,0.0,0.04,real
199.1,0.93,0.61,0.16,real
123.3,158.4,37.27,2.61,real
126.8,159.7,36.64,2.6,real
30.2,103.68,41.28,3.03,real
54.2,79.61,37.8,2.75,real
152.8,147.52,35.7,2.46,real
202.0,4.08,3.58,0.31,real
51.4,80.05,38.24,2.78,real
151.1,150.99,35.44,2.48,real
150.9,153.99,35.44,2.49,real
195.0,9.8,9.4,0.7,real
213.2,1.21,0.01,0.06,real
135.0,155.34,36.42,2.52,real
65.6,64.66,35.22,2.58,real
93.9,154.58,39.17,2.75,real
153.4,149.16,35.71,2.51,real
152.8,148.46,35.63,2.49,real
37.8,105.63,41.98,3.1,real
208.3,1.94,0.64,0.11,real
86.8,55.84,32.65,2.36,real
183.4,21.83,17.92,1.28,real
48.2,119.23,41.33,3.0,real
125.0,160.4,37.22,2.65,real
211.0,1.11,0.0,0.07,real
35.2,99.2,41.22,3.01,real
130.9,158.14,36.57,2.6,real
59.2,127.8,41.08,2.92,real
43.5,109.09,41.1,2.96,real
214.2,2.14,0.13,0.06,real
45.9,111.67,40.98,3.05,real
38.7,106.51,40.66,2.98,real
150.7,149.57,35.87,2.49,real
212.9,1.52,0.0,0.08,real
151.6,150.86,35.96,2.5,real
60.4,65.7,36.33,2.66,real
25.4,92.38,41.21,3.0,real
-999.0,1.89,0.1,0.08,real
205.0,1.1,0.09,0.01,real
115.4,158.11,38.41,2.65,real
135.0,157.33,36.97,2.58,real
41.0,108.74,40.99,2.93,real
115.7,155.14,38.03,2.65,real
135.5,43.27,26.82,1.92,real
210.0,1.32,0.06,0.08,real
172.6,30.3,21.37,1.59,real
65.3,137.7,40.95,2.96,real
244.9,2.01,0.14,0.12,real
103.0,154.61,39.42,2.73,real
37.3,100.06,41.6,3.0,real
146.8,152.17,35.52,2.46,real
34.3,107.97,41.52,3.01,real
197.7,11.24,11.42,0.85,real
208.2,1.03,0.01,0.09,real
168.4,17.75,16.33,1.22,real
149.7,32.93,23.88,1.77,real
134.9,40.52,26.52,1.9,real
203.4,1.26,0.01,0.11,real
199.7,5.19,5.42,0.44,real
186.1,17.36,16.11,1.41,real
92.5,43.22,29.3,2.17,real
212.7,1.26,-0.0,0.1,real
-999.0,88.74,40.32,3.01,real
107.6,53.52,30.86,2.24,real
151.7,149.01,35.61,2.47,real
23.1,97.65,41.83,3.08,real
36.2,89.68,39.66,2.93,real
207.4,3.89,2.02,0.22,real
69.3,137.76,40.61,2.94,real
97.1,56.3,32.52,2.33,real
51.1,121.3,42.04,2.99,real
208.5,1.45,0.0,0.15,real
212.7,0.98,0.0,0.08,real
194.6,17.84,15.8,1.11,real
149.7,149.18,35.79,2.47,real
37.9,106.76,41.58,3.07,real
215.5,1.46,0.06,0.05,real
150.9,154.08,35.56,2.51,real
208.1,1.01,0.26,0.09,real
210.5,1.24,0.31,0.03,real
214.6,1.76,0.06,0.1,real
40.3,108.98,41.21,3.03,real
151.5,150.24,35.46,2.47,real
120.2,159.47,37.4,2.65,real
147.5,147.47,35.55,2.5,real
33.3,108.21,42.13,2.88,real
195.1,11.79,11.83,0.94,real
35.8,85.34,40.31,2.92,real
150.3,148.71,35.78,2.48,real
107.1,159.28,38.3,2.74,real
217.5,1.02,0.01,0.1,real
205.6,9.49,9.94,0.73,real
85.9,148.83,39.75,2.84,real
43.2,27.27,23.42,2.12,real
215.6,2.1,0.01,0.11,real
206.9,10.42,10.2,0.79,real
140.7,155.92,36.3,2.54,real
212.8,0.95,0.01,0.02,real
209.4,1.29,0.01,0.09,real
211.7,14.37,12.08,0.86,real
211.3,1.09,0.0,0.08,real
208.3,11.76,11.44,0.84,real
215.0,0.54,0.04,0.02,real
110.9,162.91,37.91,2.69,real
42.4,113.46,41.36,2.96,real
216.5,-0.05,0.04,0.07,real
200.6,2.05,0.8,0.15,real
212.0,1.39,0.0,0.09,real
153.7,146.55,35.1,2.43,real
33.3,84.66,40.16,2.92,real
29.9,105.77,42.25,3.06,real
136.8,156.12,36.53,2.56,real
31.1,79.13,40.67,3.0,real
151.4,151.45,36.0,2.49,real
211.6,1.04,0.0,0.08,real
54.3,123.51,40.84,2.94,real
58.2,128.06,41.1,2.96,real
189.3,16.0,15.0,1.07,real
214.9,1.06,0.03,0.12,real
86.2,148.14,39.53,2.82,real
127.9,157.24,37.16,2.62,real
52.5,120.7,41.69,3.0,real
61.3,130.76,41.76,2.95,real
53.5,61.8,35.21,2.63,real
103.6,52.84,31.14,2.23,real
211.0,1.57,0.01,0.09,real
86.0,153.49,39.75,2.84,real
203.2,12.78,12.2,0.87,real
108.6,158.7,38.44,2.71,real
126.6,40.27,26.38,1.94,real
33.5,94.0,40.78,3.0,real
244.8,0.87,0.01,0.06,real
29.0,109.25,41.08,3.0,real
137.0,156.48,36.88,2.59,real
102.0,160.98,38.58,2.76,real
151.4,150.71,35.44,2.51,real
194.1,16.63,15.43,1.1,real
199.4,2.42,0.83,0.17,real
53.8,120.27,41.08,2.94,real
71.7,138.69,40.99,2.93,real
25.1,96.33,41.68,3.1,real
102.9,155.5,38.46,2.73,real
206.7,1.08,0.2,0.14,real
207.5,1.79,0.0,0.11,real
88.7,152.6,39.59,2.82,real
71.5,65.6,35.35,2.63,real
147.9,31.17,23.06,1.63,real
209.7,0.77,0.01,0.03,real
110.9,44.96,28.92,2.08,real
112.6,156.19,38.46,2.68,real
77.8,147.93,39.92,2.85,real
68.2,136.8,40.54,2.91,real
197.7,6.55,7.55,0.41,real
118.2,159.98,37.69,2.64,real
205.6,2.5,0.38,0.14,real
125.5,45.5,27.58,2.02,real
79.5,53.4,32.11,2.36,real
208.5,2.13,0.58,0.05,real
145.4,150.98,36.33,2.5,real
104.0,155.98,38.74,2.73,real
112.1,44.77,29.2,2.1,real
41.8,111.11,41.81,3.03,real
67.1,71.59,36.2,2.62,real
43.2,94.76,40.97,3.03,real
137.0,153.85,36.71,2.56,real
151.3,149.88,35.83,2.48,real
43.2,110.58,41.66,3.02,real
111.9,157.7,38.45,2.66,real
42.6,109.39,40.93,3.01,real
151.1,149.77,35.37,2.48,real
206.2,1.12,0.05,0.02,real
193.7,2.02,1.5,0.19,real
209.9,2.2,0.97,0.14,real
95.0,155.94,39.17,2.73,real
211.2,1.5,0.01,0.11,real
25.9,83.67,40.17,2.98,real
110.3,160.4,38.37,2.7,real
207.9,3.05,0.0,0.06,real
50.1,73.83,37.92,2.75,real
42.6,112.0,41.55,3.01,real
73.1,67.59,35.39,2.51,real
126.6,158.77,37.73,2.68,real
-999.0,140.23,40.98,2.89,real
199.6,8.09,7.56,0.54,real
94.4,51.22,31.35,2.29,real
203.5,3.85,2.56,0.22,real
150.7,150.0,35.99,2.5,real
150.4,149.79,35.59,2.49,real
167.6,18.97,17.38,1.3,real
208.7,1.75,0.63,0.09,real
211.6,1.55,0.01,0.07,real
38.9,116.74,41.81,2.97,real
216.0,1.59,0.02,0.11,real
40.4,103.57,41.55,3.0,real
-999.0,1.43,0.02,0.07,real
136.9,156.03,36.68,2.54,real
110.9,157.6,38.42,2.7,real
28.3,97.43,40.87,2.95,real
33.9,85.54,40.07,2.97,real
41.6,109.65,41.5,3.01,real
191.3,3.22,3.14,0.27,real
29.0,99.72,42.19,3.04,real
194.7,4.45,5.59,0.46,real
207.0,0.1,0.04,0.0,real
213.7,1.25,0.05,0.15,real
189.1,20.43,17.19,1.24,real
220.7,1.86,0.0,0.08,real
151.7,151.01,35.59,2.48,real
111.7,157.48,38.22,2.73,real
20.9,88.56,41.39,3.06,real
-999.0,2.21,1.77,0.22,real
200.7,1.69,0.4,0.08,real
43.4,106.66,40.76,2.99,real
184.5,23.3,18.85,1.32,real
177.1,3.84,5.53,0.48,real
